_id	pin	address	billing_city	current_delq_tax	current_delq_pi	prior_years	prior_delq_tax	prior_delq_pi	state_description	neighborhood	council_district	ward	public_works_division	pli_division	police_zone	fire_zone	longitude	latitude
1909299	0026N00273000000	HERRON AVE	PITTSBURGH, PA	0	0	1	140.96	11.75	Residential	Upper Hill	6	5	3	5	2	2-5	-79.96561896665416	40.45467412008675
1909300	0027B00037000000	BRYN MAWR RD	PITTSBURGH, PA	72.43	0	1	1.45	0.11	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95844409838571	40.45207995657401
1909301	0027C00061000000	4281 DAKOTA ST	PITTSBURGH, PA	507.74	0	1	560.83	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95660040620633	40.45155522637568
1909302	0027A00270000000	700 CHEROKEE ST	PITTSBURGH, PA	575.23	0	1	625.62	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96307354147518	40.451767306924246
1909303	0027B00249000000	813 CHEROKEE ST	PITTSBURGH, PA	343.08	0	1	8.81	0.73	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96033201592907	40.45149720843754
1909304	0027C00041000000	3205 IOWA ST	PITTSBURGH, PA	0	0	1	119.93	42.47	Commercial	Upper Hill	6	5	3	5	2	2-22	-79.95771411266537	40.451185800267325
1909305	0027B00223000000	929 CHEROKEE ST	PITTSBURGH, PA	1092.88	0	1	0.08	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95830502490924	40.450821590418265
1909306	0026F00341000000	3606 RIDGWAY ST	CARNEGIE, PA	0	0	1	762.4	0	Residential	Upper Hill	6	5	3	5	2	2-24	-79.95819367883482	40.45812421986999
1909307	0026P00183000000	826 ADELAIDE ST	PITTSBURGH, PA	408.63	0	1	461.78	38.48	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95857766779564	40.45331614772612
1909308	0026J00268000000	3340 RIDGWAY ST	PITTSBURGH, PA	372.41	0	1	0.01	0	Residential	Upper Hill	6	5	3	5	2	2-24	-79.9647094047046	40.455596982267686
1909309	0026R00054000000	3515 IOWA ST	PITTSBURGH, PA	2965.76	0	1	2965.76	247.13	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95643316874907	40.45349800980127
1909310	0027B00110000000	930 BRYN MAWR RD	PITTSBURGH, PA	614.48	0	1	667.57	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95783216757148	40.45148739450948
1909311	0026K00220000000	3431 WEBSTER AVE	PITTSBURGH, PA	276.38	0	1	127.75	10.64	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96114583273638	40.45578215823761
1909312	0027B00398000000	3217 CAMP ST	SAN FRANCISCO, CA	0	0	1	1348.9	112.4	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95907181306178	40.451900227926295
1909313	0026K00221000000	3431 WEBSTER AVE	PITTSBURGH, PA	68.62	0	1	31.72	2.64	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96119230197131	40.455755879445206
1909314	0027B00101000000	908 BRYN MAWR RD	PITTSBURGH, PA	0	0	1	43.85	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95853177255435	40.45172192562016
1909315	0026P00184000000	828 ADELAIDE ST	PITTSBURGH, PA	1002.56	0	1	1002.56	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95851476714101	40.45329050680554
1909316	0026N00051000000	MILWAUKEE ST	PITTSBURGH, PA	373.58	0	1	373.58	0	Gov't Owned	Upper Hill	6	5	3	5	2	2-22	-79.96365161956508	40.45302929845622
1909317	0026R00099000000	912 FINLAND ST	PITTSBURGH, PA	0	0	1	872.96	72.74	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95673863885027	40.45481021431444
1909318	0027B00016000000	3308 CAMP ST	PITTSBURGH, PA	0	0	1	762.42	63.54	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95842323587378	40.45221732456169
1909319	0026N00090000000	3364 WEBSTER AVE	PITTSBURGH, PA	476.5	0	1	256.25	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96279682519686	40.45405432623414
1909320	0027B00210000000	932 ANAHEIM ST	PITTSBURGH, PA	263.78	0	1	316.87	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.9581857564374	40.45101472019506
1909321	0027B00238000000	839 CHEROKEE ST	PITTSBURGH, PA	789.06	0	1	0.04	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95948465252013	40.45119048298577
1909322	0026J00362000000	3401 WEBSTER AVE	PITTSBURGH, PA	1412.36	0	1	1412.36	117.69	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96198518849965	40.4552201875392
1909323	0027B00085000000	820 BRYN MAWR RD	PITTSBURGH, PA	1061.12	0	1	533.62	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95961006295123	40.452081546681995
1909324	0027B00139000000	809 ANAHEIM ST	PITTSBURGH, PA	624	0	1	477.15	39.76	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96013932274899	40.45202466668287
1909325	0027E00120000000	525 LANDLEISS PL	STATE COLLEGE, PA	1034.97	0	1	1034.97	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96472043843555	40.449593985801606
1909326	0026P00179000000	818 ADELAIDE ST	PITTSBURGH, PA	0	0	1	139.76	1.16	Residential	Upper Hill	6	5	3	5	2	2-22	-79.9588899389714	40.45342366342836
1909327	0026K00222000000	3431 WEBSTER AVE	PITTSBURGH, PA	70.53	0	1	32.6	2.71	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96123199301613	40.45572499643652
1909328	0027B00150000000	745 ANAHEIM ST	PITTSBURGH, PA	244.93	0	1	734.84	61.23	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96123139278937	40.4524004277534
1909329	0026N00183000B00	17 OLNEY ST	PITTSBURGH, PA	38.14	0	1	38.14	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96332153775629	40.45477196179392
1909330	0026N00176000A00	3341 MCNEIL PL	ALPHARETTA, GA	956.81	0	1	514.55	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96450078009877	40.45432476765477
1909331	0027B00346000000	833 SHAWNEE ST	PITTSBURGH, PA	0	0	1	12.67	0.11	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95989723267395	40.45074359673246
1909332	0026N00152000000	3335 WEBSTER AVE	PITTSBURGH, PA	0	0	1	186.18	1.55	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96397748225054	40.45380921271355
1909333	0027B00036000000	907 BRYN MAWR RD	DES MOINES, IA	0	0	1	177.69	14.81	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95831889751464	40.452060866707896
1909334	0026L00287000000	3924 HARRY ST	HARRISBURG, PA	0	0	1	690.23	264.58	Residential	Upper Hill	6	5	3	5	2	2-24	-79.95702429412893	40.45692127632663
1909335	0026P00147000000	3422 MILWAUKEE ST	PITTSBURGH, PA	1410.44	0	1	651.94	0	Commercial	Upper Hill	6	5	3	5	2	2-22	-79.96084471723819	40.454393337177756
1909336	0027B00255000000	801 CHEROKEE ST	PITTSBURGH, PA	143.08	0	1	1.87	0.16	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96065118562963	40.451578661633086
1909337	0026K00290000000	3548 WEBSTER AVE	ELLWOOD CITY, PA	740.28	0	1	793.37	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95766373031373	40.45624587943071
1909338	0026R00044000000	3534 CAMP ST	PITTSBURGH, PA	2589.1	0	1	1309.29	109.1	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95727349804734	40.45417313478595
1909339	0026P00041000000	3372 MILWAUKEE ST	PITTSBURGH, PA	84.92	0	1	0	0	Residential	Upper Hill	6	5	3	5	2	2-22	-79.96187642795222	40.45369040419628
1909340	0026R00028000000	917 ADELAIDE ST	PITTSBURGH, PA	1225.57	0	1	1225.57	102.13	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95731819016049	40.45335192645416
1909341	0027B00192000000	824 ANAHEIM ST	PITTSBURGH, PA	0	0	1	56.38	4.7	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95967302427017	40.45151926742986
1909342	0027C00134000000	ANDOVER TER	PITTSBURGH, PA	0	0	1	200.87	16.73	Residential	Upper Hill	6	5	3	5	2	2-22	-79.9562915500041	40.45126449516212
1909343	0027C00019000000	928 CLARISSA ST	PITTSBURGH, PA	1334.95	0	1	1476.8	135.37	Residential	Upper Hill	6	5	3	5	2	2-22	-79.95748408856333	40.452129434371486
1909344	0026N00264000000	HERRON AVE	PITTSBURGH, PA	38.12	0	1	61.5	0	Residential	Upper Hill	6	5	3	5	2	2-5	-79.96553691229813	40.454128158134935
1909345	0080D00179000000	5243 KEYSTONE ST	PITTSBURGH, PA	0	0	1	1907.92	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95216310706198	40.48053747836752
1909346	0080G00200000000	5117 CARNEGIE ST	PITTSBURGH, PA	0	0	1	1954.76	1123.93	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95469094015861	40.478427341848814
1909347	0080D00071000000	5301 CARNEGIE ST	PITTSBURGH, PA	0	0	1	2120.97	35.34	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95181961587167	40.48179474369644
1909348	0119S00105000B00	5405 DRESDEN WAY	PITTSBURGH, PA	0	0	1	476.52	39.7	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95066534790995	40.48278641612344
1909349	0119S00009000000	5400 NATRONA WAY	BRECKSVILLE, OH	0	0	1	592.11	286.18	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94995345291876	40.48205970599415
1909350	0120J00055000000	5624 HARRISON ST	BRIDGEVILLE, PA	0	0	1	695.7	57.97	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94787155472179	40.48513679633725
1909351	0080H00140000000	5220 HOLMES ST	PITTSBURGH, PA	1128.37	0	1	1128.37	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95150853668557	40.479202600727774
1909352	0080D00342000000	5302 HOLMES ST	WASHINGTON, DC	0	0	1	1453.46	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94989507333426	40.480460965236574
1909353	0081E00048000000	905 MCCANDLESS AVE	CAMP HILL, PA	0	0	1	251.38	16.76	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9492170858881	40.478923953642216
1909354	0120N00015000400	155 55TH ST	PITTSBURGH, PA	4494.35	0	1	2796.22	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95000432581297	40.4838997805123
1909355	0080D00039000A00	5214 DRESDEN WAY	PITTSBURGH, PA	0	0	1	3515.75	29.3	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95358621974513	40.48053996552919
1909356	0080D00169000000	5231 KEYSTONE ST	PITTSBURGH, PA	0	0	1	227.75	1.9	Residential	Upper Lawrenceville								
1909357	0080H00143000000	5226 HOLMES ST	PITTSBURGH, PA	408.63	0	1	136.69	11.39	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95147435597707	40.47937657933448
1909358	0080G00247000000	5118 CARNEGIE ST	MIDDLETOWN, DE	0	0	1	430.5	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95429701885064	40.47823106702016
1909359	0080H00250000000	5228 POE WAY	PITTSBURGH, PA	1153.14	0	1	768.77	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95021595490249	40.47866551520585
1909360	0080G00185000000	5102 BUTLER ST	PITTSBURGH, PA	0	0	1	1280.83	0	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9553099308998	40.47839822141574
1909361	0080H00198000000	5116 DUNCAN ST	PITTSBURGH, PA	0	0	1	762.42	63.54	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9513397030488	40.477991118516485
1909362	0081A00043000000	5306 DUNCAN ST	PITTSBURGH, PA	533.68	0	1	533.68	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94909039800137	40.480028743893456
1909363	0119S00050000C00	5326 DRESDEN WAY	INDIANA, PA	0	0	1	642.72	915.84	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95117172573461	40.48227957593635
1909364	0080H00246000000	5239 WICKLIFF ST	TALLAHASSEE, FL	0	0	1	1192.12	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94990228278577	40.47886120216334
1909365	0080C00077000A00	5202 BUTLER ST	BALTIMORE, MD	0	0	1	2172.56	1412.1	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95421570978928	40.48048189028173
1909366	0080G00169000000	5128 BUTLER ST	PITTSBURGH, PA	0	0	1	3515.76	58.59	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95492734090003	40.479051032651874
1909367	0081E00017000000	810 53RD ST	PITTSBURGH, PA	0	0	1	461.99	223.29	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94867153693825	40.47905897287896
1909368	0080D00288000000	5214 KEYSTONE ST	PITTSBURGH, PA	0	0	1	39.74	15.23	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95228449973305	40.47968285978673
1909369	0080H00325000000	902 MCCANDLESS AVE	PITTSBURGH, PA	0	0	1	558.47	158.23	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94957803274205	40.478661106645845
1909370	0080H00119000000	5138 HOLMES ST	PITTSBURGH, PA	0	0	1	3088.33	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95210417643771	40.478336841560235
1909371	0119S00117000000	5332 BUTLER ST	PITTSBURGH, PA	3926.36	0	1	103	39.48	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95122799180902	40.48256757184162
1909372	0120N00015006000	5583 BERLIN WAY	IRVING, TX	0	0	1	773.48	219.13	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94888828030075	40.484625373985935
1909373	0080D00067000000	5265 CARNEGIE ST	CHERRY HILL, NJ	0	0	1	504.66	126.15	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95217844850059	40.48161910883932
1909374	0080H00040000000	5136 KEYSTONE ST	CANTON, OH	0	0	1	938.91	78.24	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95323045630134	40.47823726976824
1909375	0080H00072000000	511 52ND ST	CHEYENNE, WY	0	0	1	946.08	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95235616781258	40.47911391673304
1909376	0080G00233000000	5146 CARNEGIE ST	PITTSBURGH, PA	0	0	1	533.68	84.5	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95388181132118	40.478941111626256
1909377	0119S00073000100	5421 CARNEGIE ST	PITTSBURGH, PA	0	0	1	972.19	8.1	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94994508379853	40.48282117631707
1909378	0080D00273000000	206 MCCANDLESS AVE	OAKLAND, CA	3411.74	0	1	3411.74	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95173537463474	40.48021486418922
1909379	0119S00013000000	5406 NATRONA WAY	ROANOKE, VA	758.61	0	1	407.96	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94975419167098	40.482077505635885
1909380	0080D00301000000	5231 HOLMES ST	IRVING, TX	0	0	1	2521.5	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95174076938291	40.47969718622666
1909381	0080D00287000000	5216 KEYSTONE ST	PROVIDENCE, RI	0	0	1	5220.92	1870.76	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9522420505932	40.47972747480959
1909382	0080H00062000A00	5200 KEYSTONE ST	PITTSBURGH, PA	125.8	0	1	0.29	0.08	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95243579278305	40.47931187366397
1909383	0120N00296000000	211 56TH ST	PITTSBURGH, PA	564.93	0	1	22.55	8.64	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94744788157051	40.48405553112372
1909384	0080H00196000000	5112 DUNCAN ST	DALLAS, TX	0	0	1	226.54	64.18	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95131731382645	40.47786514533459
1909385	0080H00138000000	5216 HOLMES ST	PITTSBURGH, PA	872.95	0	1	831.27	568.01	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95165119468048	40.4791402714474
1909386	0080H00182000000	5105 DUNCAN ST	PITTSBURGH, PA	0	0	1	494.63	119.53	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95188922338494	40.477895888643175
1909387	0081A00041000000	5302 DUNCAN ST	PITTSBURGH, PA	468.88	0	1	468.88	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94920226432009	40.47996299079345
1909388	0080D00038000000	5217 CARNEGIE ST	PITTSBURGH, PA	0	0	1	448.7	41.13	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95344931285501	40.48038088050296
1909389	0119S00072000000	5417 CARNEGIE ST	IRVING, TX	0	0	1	1978.43	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95006516992798	40.4827395732955
1909390	0080D00045000100	5228 DRESDEN WAY	FLINT, MI	0	0	1	1794.6	149.54	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95336812598664	40.48079619339956
1909391	0119S00026000000	5414 CARNEGIE ST	STRONGSVILLE, OH	0	0	1	1722.44	961.66	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94984224177914	40.48244360728263
1909392	0080D00051000000	5243 CARNEGIE ST	PITTSBURGH, PA	1024.28	0	1	1077.37	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95296834023196	40.48101049015377
1909393	0120N00015004500	5535 BERLIN WAY	INDIANA, PA	0	0	1	348.25	2.9	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94988043804467	40.48436462712261
1909394	0080H00158000000	5223 DUNCAN ST	PITTSBURGH, PA	953	0	1	953	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95108795743505	40.47903814563535
1909395	0080D00222000000	308 54TH ST	FORT WORTH, TX	381.95	0	1	435.04	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95017233853162	40.48187980825407
1909396	0080H00144000000	5228 HOLMES ST	MURRYSVILLE, PA	2005.13	0	1	1640.53	587.84	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9513604413315	40.47938883418509
1909397	0120N00015003400	139 55TH ST	PITTSBURGH, PA	0	0	1	3731.37	1274.83	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95025756131548	40.484077550184814
1909398	0119S00043000000	5309 CARNEGIE ST	DALLAS, TX	0	0	1	3969.41	2216.16	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95159566429544	40.48195539186679
1909399	0080D00132000000	5223 NATRONA WAY	PITTSBURGH, PA	0	0	1	138.72	1.16	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95287864920647	40.48026012852115
1909400	0080D00280000000	5230 KEYSTONE ST	IRVING, TX	0	0	1	23.62	25.39	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95206501349251	40.48009239460745
1909401	0080C00121000000	5175 BUTLER ST	PITTSBURGH, PA	9493.79	0	1	5105.53	425.44	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95479001592633	40.480452508472794
1909402	0080G00217000000	5151 CARNEGIE ST	IRVING, TX	0	0	1	1874.9	1078.03	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95417480490617	40.47927581243784
1909403	0080C00061000000	5230 BUTLER ST	PITTSBURGH, PA	0	0	1	665.2	0	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95370812918446	40.48116893387172
1909404	0081A00203000000	701 KENDALL ST	PITTSBURGH, PA	1620.1	0	1	1620.1	135	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9474959300533	40.481455585969975
1909405	0081A00123000000	714 LEYDON ST	ALLEN, TX	1170.3	0	1	1170.3	97.52	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94785549023345	40.48061948468504
1909406	0120N00335000000	218 57TH ST	PITTSBURGH, PA	543.92	0	1	61.08	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94554708809032	40.48392143716529
1909407	0080H00102000000	5161 STANTON AVE	EAST LANSING, MI	0	0	1	34.81	3.77	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95315181050444	40.47758307693768
1909408	0081A00044000000	5308 DUNCAN ST	LEWISTON, ME	0	0	1	3340.39	417.54	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94903404922351	40.4800615577093
1909409	0080H00157000000	5227 DUNCAN ST	WESTLAKE, TX	0	0	1	2782.76	510.15	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9510293426894	40.47910838279192
1909410	0081A00008000000	516 54TH ST	IRVING, TX	0	0	1	56.03	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94947557422977	40.48132264087169
1909411	0080H00302000000	5224 WICKLIFF ST	IRVING, TX	0	0	1	1694.03	579.39	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9499540743549	40.478363147912255
1909412	0120N00015004900	5551 BERLIN WAY	EMLENTON, PA	0	0	1	576.26	9.6	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94963203608711	40.48441612262955
1909413	0080H00216000000	5224 DUNCAN ST	DES MOINES, IA	0	0	1	1106.84	378.16	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95067344554529	40.478743220119846
1909414	0080G00183000000	5106 BUTLER ST	BALTIMORE, MD	0	0	1	1700.66	992.02	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95531318369613	40.47852221139408
1909415	0120N00015003000	164 56TH ST	IRVING, TX	0	0	1	2251.22	770.02	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94837149204989	40.484467226147466
1909416	0080H00205000000	5204 DUNCAN ST	IRVING, TX	0	0	1	3913.03	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95105247885749	40.478336023632046
1909417	0080H00326000000	904 MCCANDLESS AVE	PITTSBURGH, PA	0	0	1	531.78	150.66	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94952755747232	40.478628918031646
1909418	0080H00019000000	5157 KEYSTONE ST	IRVING, TX	0	0	1	610.69	503.8	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95340211185518	40.47877595735165
1909419	0080H00251000000	5226 POE WAY	PITTSBURGH, PA	895.82	0	1	597.22	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95025494425627	40.47861822450406
1909420	0080H00328000000	908 MCCANDLESS AVE	PITTSBURGH, PA	0	0	1	606.12	171.73	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94943562936177	40.47858043692205
1909421	0080D00122000000	5229 NATRONA WAY	PITTSBURGH, PA	0	0	1	65.43	0.55	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95282487213056	40.48032856814505
1909422	0080H00307000000	5228 WICKLIFF ST	PITTSBURGH, PA	1519.09	0	1	1519.09	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.9498124321752	40.47846813471048
1909423	0081A00042000000	DUNCAN ST	PITTSBURGH, PA	156.29	0	1	156.29	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94914590021189	40.479995980248496
1909424	0119S00044000000	5311 CARNEGIE ST	CINCINNATI, OH	0	0	1	6391.73	479.36	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95152775690941	40.48199079032208
1909425	0119S00096000000	5424 BUTLER ST	PITTSBURGH, PA	0	0	1	46.6	0	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95030157266575	40.48310497850613
1909426	0080G00251000000	5110 CARNEGIE ST	HERMITAGE, PA	0	0	1	3023.83	50.39	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95441488940745	40.47803199312752
1909427	0081E00104000000	5307 CAMELIA ST	PITTSBURGH, PA	635.46	0	1	688.55	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94762784250082	40.47896879008599
1909428	0120J00195000000	5629 CARNEGIE ST	ADDISON, TX	0	0	1	1324.95	739.74	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94656629661843	40.48441688225836
1909429	0119S00027000000	5412 CARNEGIE ST	PITTSBURGH, PA	1111.21	0	1	1111.21	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94990238008889	40.48240949025247
1909430	0080D00133000000	5221 NATRONA WAY	PITTSBURGH, PA	419.32	0	1	3.88	0.33	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95293663951118	40.480188817499915
1909431	0080D00045000000	5226 DRESDEN WAY	PITTSBURGH, PA	0	0	1	2033.6	101.68	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95340470980611	40.48075015320045
1909432	0080D00386000000	5273 DUNCAN ST	IRVING, TX	0	0	1	192.63	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94991507102176	40.48003287026004
1909433	0080C00164000000	5246 HARRISON ST	PITTSBURGH, PA	0	0	1	955.2	318.39	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95430094522693	40.48155680990194
1909434	0080D00126000000	5220 CARNEGIE ST	PITTSBURGH, PA	0	0	1	38	21.21	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95306169331192	40.480315464709776
1909435	0081E00011000000	5266 WICKLIFF ST	PITTSBURGH, PA	317.15	0	1	370.24	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94886614821074	40.47923337685955
1909436	0120J00179000000	5648 BUTLER ST	INDIANA, PA	0	0	1	1425.67	0	Commercial	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94673736232099	40.48473916836604
1909437	0120N00015004200	5529 BERLIN WAY	PITTSBURGH, PA	13.6	0.86	1	639.1	303.56	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94977636450305	40.48423057640967
1909438	0080D00044000100	5224 DRESDEN WAY	PITTSBURGH, PA	0	0	1	306.6	25.55	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.95344858457908	40.480703911212544
1909439	0120N00015000100	5501 BUTLER ST	TORONTO M8Z 1L8, ON	0	0	1	3184.94	0	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94989503684855	40.48376364245688
1909440	0120N00015002800	5587 BUTLER ST	IRVING, TX	76.52	0	1	3680.71	1257.53	Residential	Upper Lawrenceville	7	10	2	10	2	3-5	-79.94865456293414	40.48446294274629
